date,nav,source,retrieval_date
2016-02-05,37.5728,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-08,36.7598,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-09,37.0592,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-10,36.4584,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-11,36.1491,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-12,35.3923,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-15,35.8194,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-16,35.8848,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-17,34.9811,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-18,34.9749,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-19,34.5089,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-22,34.4858,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-23,34.2148,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-24,34.1564,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-25,34.0513,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-26,34.4982,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-02-29,34.7724,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-01,34.6062,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-02,34.1494,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-03,33.5908,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-04,33.2967,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-07,33.0432,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-08,33.5714,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-09,33.5522,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-10,32.626,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-11,32.7964,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-14,32.7638,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-15,32.2629,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-16,32.723,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-17,32.7294,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-18,32.9715,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-21,32.6179,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-22,32.3805,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-23,32.3995,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-24,33.2111,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-25,32.8546,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-28,33.3699,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-29,33.0719,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-30,32.6625,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-03-31,33.1005,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-01,34.2272,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-04,33.9859,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-05,34.1365,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-06,34.1231,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-07,33.9026,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-08,33.6588,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-11,34.284,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-12,34.7014,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-13,35.388,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-14,34.2753,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-15,34.4761,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-18,34.7527,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-19,34.4577,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-20,34.9647,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-21,34.6643,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-22,34.6644,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-25,34.8294,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-26,35.6981,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-27,35.7851,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-28,35.2767,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-04-29,34.969,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-02,35.039,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-03,35.2975,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-04,35.273,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-05,35.1737,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-06,35.1267,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-09,35.2124,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-10,34.7324,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-11,34.7609,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-12,34.4512,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-13,33.824,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-16,33.5787,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-17,33.748,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-18,33.7643,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-19,33.5256,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-20,32.9602,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-23,32.8665,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-24,32.5735,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-25,31.9602,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-26,32.3283,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-27,32.3589,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-30,33.0626,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-05-31,33.3871,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-01,34.3353,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-02,34.0319,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-03,33.413,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-06,33.2618,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-07,33.1838,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-08,33.9808,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-09,33.6628,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-10,33.7944,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-13,33.4569,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-14,33.2535,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-15,33.7277,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-16,34.1438,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-17,34.368,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-20,33.9454,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-21,34.5862,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-22,33.7721,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-23,33.9402,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-24,34.6158,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-27,34.031,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-28,33.3317,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-29,33.7068,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-06-30,33.3744,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-01,33.0754,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-04,33.3732,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-05,32.6895,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-06,32.6424,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-07,32.9063,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-08,33.9202,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-11,33.6321,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-12,33.5927,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-13,33.7833,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-14,33.4321,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-15,33.3762,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-18,33.4275,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-19,32.5248,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-20,32.6225,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-21,32.4856,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-22,32.7862,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-25,32.0972,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-26,31.4575,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-27,31.8572,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-28,32.0445,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-07-29,32.1582,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-01,32.5077,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-02,32.3867,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-03,32.8248,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-04,32.8538,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-05,32.5092,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-08,32.9345,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-09,33.0392,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-10,32.8338,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-11,33.4046,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-12,33.2792,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-15,33.1868,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-16,33.9049,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-17,33.1734,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-18,33.7738,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-19,33.8719,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-22,34.3835,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-23,34.838,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-24,35.0508,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-25,34.4132,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-26,33.9254,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-29,33.3949,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-30,32.9797,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-08-31,33.1551,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-01,33.704,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-02,34.6785,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-05,34.7327,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-06,35.6102,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-07,35.5858,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-08,36.8493,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-09,37.0532,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-12,36.7657,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-13,36.4781,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-14,36.5596,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-15,36.4726,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-16,36.7838,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-19,37.2237,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-20,36.9421,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-21,36.596,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-22,36.4751,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-23,36.6118,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-26,37.3449,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-27,37.4706,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-28,37.0455,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-29,37.4063,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-09-30,38.008,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-03,37.1302,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-04,36.8812,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-05,37.2709,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-06,36.7361,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-07,36.7414,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-10,36.6827,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-11,37.024,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-12,37.1363,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-13,37.1188,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-14,36.7398,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-17,36.9694,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-18,37.3671,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-19,37.8675,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-20,39.8238,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-21,40.4137,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-24,40.7926,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-25,41.185,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-26,41.7453,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-27,41.4705,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-28,41.8613,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-10-31,41.6368,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-01,41.7827,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-02,41.0602,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-03,41.3344,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-04,42.3973,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-07,41.7279,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-08,42.381,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-09,41.6101,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-10,41.598,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-11,42.7039,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-14,43.1134,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-15,42.3297,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-16,41.7482,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-17,42.4248,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-18,42.0388,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-21,42.0365,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-22,42.1204,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-23,41.5681,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-24,42.7894,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-25,43.5743,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-28,41.9981,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-29,42.6673,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-11-30,41.6254,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-01,42.0076,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-02,41.3746,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-05,41.5549,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-06,41.9656,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-07,42.6153,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-08,41.3274,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-09,40.6871,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-12,40.3795,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-13,39.4732,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-14,40.4642,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-15,40.8231,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-16,39.5881,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-19,40.5954,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-20,42.3634,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-21,42.583,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-22,41.1198,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-23,40.0516,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-26,40.6424,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-27,40.2983,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
2016-12-28,40.4245,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.008543+00:00
