date,nav,source,retrieval_date
2016-05-16,9465.71,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-17,9495.63,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-18,9501.34,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-19,9484.28,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-20,9355.25,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-23,9321.05,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-24,9294.23,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-25,9224.78,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-26,9214.97,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-27,9257.27,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-30,9436.97,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-05-31,9458.64,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-01,9488.2,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-02,9486.36,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-03,9309.55,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-06,9312.2,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-07,9322.93,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-08,9557.71,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-09,9544.58,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-10,9578.61,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-13,9580.55,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-14,9473.86,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-15,9587.34,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-16,9664.7,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-17,9746.47,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-20,9663.2,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-21,9804.07,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-22,9672.02,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-23,9734.1,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-24,9952.67,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-27,9859.56,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-28,9809.15,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-29,9824.32,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-06-30,9780.26,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-01,9633.98,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-04,9645.89,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-05,9548.72,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-06,9599.2,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-07,9516.22,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-08,9668.95,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-11,9598.53,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-12,9572.9,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-13,9656.04,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-14,9542.5,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-15,9569.45,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-18,9699.8,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-19,9549.22,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-20,9572.1,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-21,9602.24,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-22,9682.59,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-25,9568.15,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-26,9447.07,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-27,9501.57,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-28,9535.02,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-07-29,9564.15,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-01,9602.54,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-02,9542.52,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-03,9569.93,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-04,9603.24,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-05,9539.93,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-08,9723.17,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-09,9774.58,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-10,9663.52,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-11,9732.28,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-12,9642.77,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-15,9723.97,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-16,9841.98,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-17,9766.62,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-18,9866.08,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-19,9912.24,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-22,9999.17,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-23,10194.33,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-24,10174.93,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-25,10103.83,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-26,10019.51,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-29,9943.28,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-30,9941.09,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-08-31,9980.47,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-01,10013.57,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-02,10101.91,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-05,10108.78,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-06,10261.27,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-07,10239.76,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-08,10523.93,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-09,10595.56,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-12,10510.57,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-13,10403.79,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-14,10459.71,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-15,10442.09,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-16,10522.39,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-19,10577.97,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-20,10576.09,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-21,10492.35,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-22,10339.17,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-23,10298.7,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-26,10392.56,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-27,10420.52,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-28,10296.44,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-29,10319.94,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-09-30,10365.38,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-03,10279.46,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-04,10300.92,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-05,10312.58,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-06,10200.38,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-07,10242.49,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-10,10305.56,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-11,10422.84,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-12,10538.41,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-13,10399.02,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-14,10307.22,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-17,10365.97,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-18,10424.93,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-19,10484.36,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-20,10894.06,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-21,10962.25,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-24,11092.76,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-25,11204.68,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-26,11283.83,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-27,11254.46,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-28,11346.07,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-10-31,11264.63,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-01,11244.15,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-02,11195.76,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-03,11211.08,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-04,11476.74,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-07,11268.76,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-08,11367.85,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-09,11075.8,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-10,10980.78,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-11,11143.68,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-14,11137.7,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-15,10940.94,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-16,10807.14,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-17,10901.1,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-18,10765.32,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-21,10784.13,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-22,10775.32,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-23,10653.84,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-24,10980.48,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-25,11068.42,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-28,10715.59,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-29,10729.48,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-11-30,10606.88,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-01,10726.6,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-02,10582.99,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-05,10548.9,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-06,10612.98,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-07,10734.89,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-08,10525.51,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-09,10456.91,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-12,10366.73,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-13,10249.58,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-14,10505.64,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-15,10553.7,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-16,10338.26,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-19,10465.09,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-20,10782.52,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-21,10933.34,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-22,10667.76,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-23,10574.27,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-26,10759.36,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-27,10629.01,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-28,10683.83,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-29,10791.94,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2016-12-30,10625.71,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-02,10632.97,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-03,10403.41,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-04,10340.26,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-05,10333.35,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-06,10254.46,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-09,10382.92,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-10,10290.39,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-11,10270.02,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-12,10290.71,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-13,10405.85,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-16,10312.71,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-17,10408.02,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-18,10420.22,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-19,10360.09,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-20,10404.99,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-23,10430.94,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-24,10398.59,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-25,10415.11,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-26,10398.47,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-27,10418.17,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-30,10477.92,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-01-31,10605.77,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-02-01,10525.54,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
2017-02-02,10694.28,NSE Indices Ltd / Public Archive,2026-09-05T05:36:32.992306+00:00
