date,nav,source,retrieval_date
2016-03-16,17.7034,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-17,17.8991,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-18,18.1117,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-21,17.9488,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-22,17.8725,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-23,17.855,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-24,18.0453,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-25,18.039,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-28,18.0545,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-29,18.0166,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-30,17.844,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-03-31,18.0258,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-01,18.1658,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-04,18.1376,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-05,18.3538,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-06,18.4837,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-07,18.3719,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-08,18.4342,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-11,18.5745,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-12,18.5536,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-13,18.8777,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-14,18.5122,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-15,18.6898,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-18,18.7188,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-19,18.6831,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-20,18.6597,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-21,18.4079,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-22,18.4157,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-25,18.519,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-26,18.724,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-27,18.4916,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-28,18.4569,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-04-29,18.354,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-02,18.4447,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-03,18.5586,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-04,18.4572,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-05,18.6272,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-06,18.6998,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-09,18.9163,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-10,18.7115,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-11,18.7615,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-12,18.73,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-13,18.4807,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-16,18.549,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-17,18.4697,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-18,18.5119,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-19,18.41,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-20,18.1001,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-23,17.9361,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-24,17.9746,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-25,17.8177,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-26,17.9134,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-27,17.9474,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-30,18.1235,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-05-31,18.0805,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-01,18.2204,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-02,18.2086,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-03,17.8827,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-06,17.901,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-07,17.957,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-08,18.4241,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-09,18.512,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-10,18.544,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-13,18.4514,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-14,18.2488,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-15,18.4562,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-16,18.5142,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-17,18.5791,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-20,18.4723,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-21,18.7002,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-22,18.4912,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-23,18.5385,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-24,18.8779,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-27,18.6606,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-28,18.6486,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-29,18.7529,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-06-30,18.5456,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-01,18.2434,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-04,18.156,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-05,17.9558,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-06,18.033,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-07,17.7985,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-08,17.9782,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-11,17.7972,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-12,17.774,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-13,17.9127,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-14,17.6844,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-15,17.7419,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-18,17.911,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-19,17.6577,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-20,17.8143,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-21,17.96,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-22,17.9969,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-25,17.8783,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-26,17.7466,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-27,17.7546,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-28,17.8683,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-07-29,18.0271,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-01,18.0102,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-02,17.851,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-03,17.9697,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-04,18.0449,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-05,17.9861,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-08,18.3068,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-09,18.4203,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-10,18.1472,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-11,18.3355,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-12,18.2805,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-15,18.3972,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-16,18.5863,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-17,18.3541,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-18,18.5533,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-19,18.6721,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-22,18.8093,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-23,19.2086,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-24,19.1545,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-25,19.0867,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-26,18.8761,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-29,18.7549,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-30,18.7409,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-08-31,18.8236,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-01,18.8515,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-02,18.9855,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-05,19.0619,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-06,19.2757,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-07,19.1202,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-08,19.7077,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-09,19.9334,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-12,19.6972,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-13,19.5842,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-14,19.637,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-15,19.6323,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-16,19.7865,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-19,19.8596,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-20,19.7971,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-21,19.6119,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-22,19.2995,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-23,19.1737,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-26,19.3198,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-27,19.3114,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-28,19.1713,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-29,19.3252,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-09-30,19.3554,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-03,19.2403,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-04,19.3156,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-05,19.3733,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-06,19.2028,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-07,19.3299,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-10,19.4711,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-11,19.5657,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-12,19.8209,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-13,19.6712,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-14,19.4663,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-17,19.5663,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-18,19.7171,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-19,19.7989,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-20,20.5443,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-21,20.8507,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-24,20.9991,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-25,21.0661,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-26,21.2211,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-27,21.2384,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-28,21.3687,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-10-31,21.3655,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-01,21.2211,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-02,21.2053,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-03,21.1815,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-04,21.7568,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-07,21.5981,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-08,21.6963,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-09,21.1779,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-10,21.0992,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-11,21.3356,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-14,21.325,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-15,21.0099,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-16,20.6331,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-17,20.7873,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-18,20.5128,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-21,20.5057,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-22,20.6127,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-23,20.3145,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-24,20.9128,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-25,21.0348,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-28,20.4442,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-29,20.5343,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-11-30,20.3656,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-01,20.6103,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-02,20.4585,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-05,20.3782,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-06,20.4364,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-07,20.5501,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-08,20.1444,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-09,20.2733,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-12,20.2284,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-13,19.9277,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-14,20.2482,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-15,20.3688,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-16,20.0628,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-19,20.3189,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-20,20.8249,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-21,21.0649,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-22,20.6606,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-23,20.5166,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-26,20.6426,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-27,20.414,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
2016-12-28,20.4368,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:32.997925+00:00
