date,nav,source,retrieval_date
2016-05-10,35.2552,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-11,35.1297,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-12,35.1358,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-13,34.3531,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-16,34.471,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-17,34.5682,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-18,34.5429,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-19,34.6624,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-20,34.1094,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-23,34.0675,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-24,34.0092,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-25,33.8902,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-26,33.7884,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-27,33.8675,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-30,34.6245,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-05-31,34.748,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-01,34.6947,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-02,34.6334,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-03,34.0423,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-06,34.1388,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-07,34.1091,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-08,34.654,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-09,34.6632,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-10,34.6588,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-13,34.4573,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-14,33.7898,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-15,34.2703,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-16,34.5559,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-17,34.8204,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-20,34.6754,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-21,35.2384,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-22,34.9456,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-23,35.0208,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-24,35.7892,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-27,35.2889,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-28,35.0893,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-29,35.1177,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-06-30,35.0307,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-01,34.5235,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-04,34.6312,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-05,34.3638,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-06,34.7654,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-07,34.4394,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-08,34.8852,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-11,34.6634,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-12,34.4906,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-13,34.9389,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-14,34.508,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-15,34.5463,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-18,34.96,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-19,34.5049,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-20,34.571,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-21,34.6125,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-22,35.0706,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-25,34.5757,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-26,34.152,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-27,34.4133,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-28,34.365,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-07-29,34.5188,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-01,34.5467,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-02,34.4217,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-03,34.4206,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-04,34.6109,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-05,34.5035,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-08,35.2435,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-09,35.4541,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-10,35.0361,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-11,35.2213,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-12,35.0607,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-15,35.2778,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-16,35.5891,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-17,35.3945,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-18,35.6646,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-19,35.7279,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-22,35.8817,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-23,36.5174,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-24,36.4417,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-25,36.2202,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-26,36.0288,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-29,35.8186,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-30,35.7917,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-08-31,35.9108,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-01,36.084,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-02,36.5351,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-05,36.5748,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-06,37.0655,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-07,36.8804,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-08,37.725,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-09,38.0535,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-12,37.8219,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-13,37.5124,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-14,37.697,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-15,37.7954,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-16,38.0268,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-19,38.3342,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-20,38.3246,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-21,37.9588,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-22,37.4847,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-23,37.3884,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-26,37.7639,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-27,37.8742,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-28,37.4295,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-29,37.7829,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-09-30,38.0816,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-03,37.8564,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-04,37.9481,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-05,38.1063,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-06,37.7608,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-07,37.918,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-10,38.1138,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-11,38.5312,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-12,38.5849,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-13,38.1107,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-14,37.7267,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-17,38.1192,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-18,38.3354,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-19,38.4144,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-20,39.8813,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-21,40.0023,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-24,40.5274,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-25,40.9652,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-26,41.3681,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-27,41.1661,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-28,41.5003,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-10-31,41.0401,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-01,41.055,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-02,40.9474,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-03,41.0649,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-04,42.0203,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-07,41.328,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-08,41.8847,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-09,40.7961,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-10,40.4717,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-11,40.9298,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-14,40.8033,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-15,40.1105,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-16,39.7642,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-17,40.074,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-18,39.5581,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-21,39.5791,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-22,39.4856,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-23,39.0858,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-24,40.0862,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-25,40.5565,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-28,39.2101,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-29,39.3465,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-11-30,38.7575,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-01,39.2655,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-02,38.8311,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-05,38.7548,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-06,38.8715,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-07,39.3397,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-08,38.4497,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-09,38.1765,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-12,37.9733,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-13,37.645,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-14,38.5699,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-15,38.6315,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-16,37.9351,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-19,38.3949,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-20,39.2705,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-21,39.9025,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-22,38.9514,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-23,38.7589,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-26,39.2979,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-27,38.4584,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
2016-12-28,38.6865,portal.amfiindia.com / AMFI Historical NAV,2026-09-05T05:36:33.003208+00:00
